kegg,entrez,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name
dre04115,100004133,26.671873603399707,-0.11627908964027313,0.08990269747925846,-1.2933882174903595,0.1958768231763914,0.7288679853354091,ddb2,damage-specific DNA binding protein 2
dre04115,100004321,1.2385352901409752,-0.016909860265651826,0.38321042801690686,-0.04412682701031763,0.964803308745554,0.995006180004495,LOC100004321,apoptosis regulator BAX-like
dre04115,100034507,236.40867923915272,0.01596007082078019,0.13751489881102053,0.11606066658066828,0.9076044616125415,0.9916403665681334,cdk6,cyclin-dependent kinase 6
dre04115,100037391,115.18914388365353,-0.14982836766606586,0.057911231175893224,-2.587207431508296,0.009675732480774375,0.14671602059439937,cop1,COP1 E3 ubiquitin ligase
dre04115,100136840,5.519742604708157,0.6096594855656698,0.21523892338451867,2.8324778621779725,0.004618876436945703,0.09378222509439027,serpine1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
dre04115,100149048,28.275653066931792,0.011763693600185181,0.08833164744282469,0.13317643155925044,0.8940538496888373,0.9914324241520075,si:zfos-80g12.1,si:zfos-80g12.1
dre04115,100149745,29.848472801475484,0.35925849013511385,0.13145008076025178,2.7330412279499137,0.006275247685093631,0.11112003272431177,sesn2,sestrin 2
dre04115,100151416,7.840099884357291,0.2238755286205191,0.16576665705318716,1.350546199098938,0.1768408450042909,0.6966117360339714,cdkn1a,cyclin-dependent kinase inhibitor 1A
dre04115,100320152,0.9754262306673126,0.4437038471974518,0.5150286646894074,0.8615129168879004,0.3889556101307566,0.9221544399973098,steap3,"STEAP family member 3, metalloreductase"
dre04115,100330864,7.872690914623264,-0.20951750339181086,0.25388189593907023,-0.8252557852415499,0.4092263882672181,0.9337469753306982,LOC100330864,ribonucleotide reductase regulatory subunit M2
dre04115,114433,1.7875283067428713,0.020257377189076217,0.4368174094029148,0.04637493092769815,0.9630114172314129,0.9948349903038757,igf1,insulin-like growth factor 1
dre04115,140621,105.55186071001302,0.07996325495213909,0.08570184094506511,0.9330401082445305,0.350799260201475,0.8956815709176363,casp3a,"caspase 3, apoptosis-related cysteine peptidase a"
dre04115,171473,872.2086995202271,0.28273048833537756,0.11558197070185822,2.4461469779285574,0.014439212421391805,0.18693324379571913,ccng1,cyclin G1
dre04115,266794,42.81264209577485,-0.2201810150892397,0.08142603066177131,-2.70406175150341,0.006849755840856566,0.11778290138911306,ccng2,cyclin G2
dre04115,30188,195.46042927398733,-0.2943080781348747,0.0702012739835361,-4.192346683108587,2.760836603297711e-5,0.0025105182492190627,ccne1,cyclin E1
dre04115,30222,1546.4221491522305,0.006672881859970733,0.05611886383874305,0.11890621804363657,0.9053496554288974,0.9916403665681334,ccnd1,cyclin D1
dre04115,30590,340.499511741405,-0.03791886410277368,0.07319831316741511,-0.5180292067120149,0.6044378917027766,0.9914324241520075,tp53,tumor protein p53
dre04115,30637,107.91904280621314,-0.213546642504615,0.09012688871757453,-2.3693999154213996,0.01781697655690903,0.2119369813426262,mdm2,MDM2 proto-oncogene
dre04115,30733,659.9448569272506,-0.08364971302089345,0.07739682492430212,-1.0807899820529714,0.27979054570321865,0.836533285300147,rrm2,ribonucleotide reductase M2 polypeptide
dre04115,321875,55.15512804723786,0.2326895503273021,0.10799775859298456,2.1545775890057905,0.031194904335467476,0.2909544768095956,rchy1,ring finger and CHY zinc finger domain containing 1
dre04115,324098,212.5508919754051,0.06855435353635259,0.07108398844019646,0.9644134360022288,0.3348386886617956,0.885251093653343,cd82a,CD82 molecule a
dre04115,324137,37.188264629071384,0.04587461754497937,0.1098928580344561,0.41744858005782065,0.6763503276254721,0.9914324241520075,cd82b,CD82 molecule b
dre04115,334932,130.69136358369545,-0.06165026526319673,0.046498589071352306,-1.325852385942165,0.184888597003057,0.7094310339896116,mdm4,MDM4 regulator of p53
dre04115,336998,43.876904970663965,-0.09473978576328396,0.10603800249290979,-0.8934512489484014,0.3716155682327693,0.9115012000102528,chek2,checkpoint kinase 2
dre04115,368221,19.81312784580147,-0.21041552707679428,0.16776590034907504,-1.2542210701875471,0.20976166345358185,0.7480008238974937,tp73,tumor protein p73
dre04115,368316,121.50911653798786,0.09477847398777686,0.11053857898898099,0.8574243929553755,0.39121038310026535,0.9230022880333859,ccnb2,cyclin B2
dre04115,368415,177.23068296481964,-0.15731457266729856,0.08534603090884477,-1.843255872500046,0.06529166068109124,0.43123690267726417,ptenb,phosphatase and tensin homolog B
dre04115,378728,103.24904472774614,-0.1562629514163178,0.15619186815954314,-1.0004551021612857,0.31709031518000635,0.86947634047542,siah2l,seven in absentia homolog 2 (Drosophila)-like
dre04115,393162,43.77278407206843,-0.15922114330172227,0.11533847608529539,-1.3804685886778552,0.1674424146254314,0.6818353468780747,chek1,checkpoint kinase 1
dre04115,393356,59.2600241013136,-0.12746609395802724,0.06701213270517412,-1.902134565972191,0.05715356454911768,0.4019172223707155,gorab,"golgin, rab6-interacting"
